Physical Attacker	85	Healthy	-1	0	0	0	0	Physical Attacker	90	Healthy	0	0	0	0	0	Y	6	N	25	60	0	90	10	70	80	0	40	45	0	90	20	80	100	0	Swap	Special Wall
Physical Attacker	90	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	-1	0	0	0	0	N	6	N	40	40	0	85	20	80	100	0	25	55	0	85	10	70	80	0	Attack	MDM
Physical Attacker	90	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	-1	0	0	0	0	Y	6	N	40	40	0	85	20	80	100	0	25	55	0	85	10	70	80	0	Swap	Physical Sweeper
Special Wall	80	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	0	0	0	0	0	N	6	N	50	35	45	45	15	65	25	50	100	0	60	30	20	75	100	0	Swap	SDP
Physical Sweeper	90	Healthy	0	0	0	0	0	Special Wall	80	Healthy	0	0	0	0	0	N	6	Y	100	0	60	15	20	75	100	0	50	25	45	30	15	65	25	50	Attack	MDM
Special Sweeper	60	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	10	85	75	20	40	45	30	60	15	60	100	0	Swap	Physical Attacker
Physical Sweeper	90	Healthy	0	0	0	0	0	Special Sweeper	60	Healthy	0	0	0	0	0	N	6	Y	40	15	30	30	15	60	100	0	100	0	100	0	10	85	75	20	Attack	Z-Move
Physical Attacker	15	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	-1	0	0	0	0	N	6	N	60	25	20	70	0	75	40	30	50	40	15	75	20	75	25	70	Swap	SDP
Physical Sweeper	90	Healthy	-1	0	0	0	0	Physical Attacker	15	Healthy	0	0	0	0	0	N	6	Y	50	0	15	2	20	75	25	70	60	0	20	0	0	75	40	30	Attack	MDM
Special Sweeper	35	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	-1	0	0	0	0	N	6	N	100	0	100	0	10	85	75	20	25	60	20	70	10	65	75	2	Swap	Physical Attacker
Physical Sweeper	90	Healthy	-1	0	0	0	0	Special Sweeper	35	Healthy	0	0	0	0	0	N	6	Y	25	5	20	10	10	65	75	2	100	0	100	0	10	85	75	20	Swap	Special Sweeper
Physical Attacker	5	Healthy	0	0	0	0	0	Special Sweeper	75	Healthy	-1	0	0	0	0	N	6	Y	100	0	20	55	0	75	40	30	95	0	25	45	35	60	45	55	Attack	MDM
Physical Attacker	5	Healthy	0	0	0	0	0	Special Sweeper	75	Healthy	-1	0	0	0	0	Y	6	Y	100	0	20	55	0	75	40	30	95	0	25	45	35	60	45	55	Swap	Special Attacker
Special Sweeper	75	Healthy	-1	0	0	0	0	Physical Attacker	5	Healthy	0	0	0	0	0	N	6	N	95	0	25	0	35	60	45	55	100	0	20	0	0	75	40	30	Swap	SRP
Special Attacker	85	Healthy	0	0	0	0	0	Physical Attacker	60	Healthy	0	0	0	0	0	N	6	Y	100	0	15	45	20	80	50	50	100	0	65	0	0	2	40	0	Attack	MDM
Physical Attacker	60	Healthy	0	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	0	N	6	N	100	0	65	15	0	2	40	0	100	0	15	70	20	80	50	50	Swap	SDP
Special Attacker	85	Healthy	0	0	0	0	0	Special Sweeper	35	Healthy	0	0	0	0	0	N	6	Y	50	0	0	35	20	80	50	50	100	0	100	0	35	60	45	55	Swap	Physical Attacker
Special Attacker	85	Healthy	0	0	0	0	0	Special Sweeper	35	Healthy	0	0	0	0	0	Y	6	Y	50	0	0	35	20	80	50	50	100	0	100	0	35	60	45	55	Swap	SRP
Special Sweeper	35	Healthy	0	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	35	60	45	55	50	30	0	85	20	80	50	50	Attack	MDM
Physical Attacker	90	Healthy	0	0	0	0	0	Special Sweeper	35	Healthy	0	0	1	0	0	N	5	Y	45	0	35	0	10	90	30	65	65	0	55	0	25	50	85	0	Attack	MDM2
Special Sweeper	35	Healthy	0	0	1	0	0	Physical Attacker	90	Healthy	0	0	0	0	0	N	6	N	65	25	55	35	25	50	85	0	45	45	35	55	10	90	30	65	Attack	MDM
Special Sweeper	35	Healthy	0	0	1	0	0	Physical Attacker	90	Healthy	0	0	0	0	0	Y	6	N	65	25	55	35	25	50	85	0	45	45	35	55	10	90	30	65	Swap	Physical Attacker
Physical Attacker	65	Healthy	-1	0	0	0	0	Physical Attacker	55	Healthy	0	0	0	0	0	N	5	Y	25	25	15	40	10	80	65	25	100	0	20	35	0	100	100	0	Swap	SDP
Physical Attacker	55	Healthy	0	0	0	0	0	Physical Attacker	65	Healthy	-1	0	0	0	0	N	6	N	100	0	20	45	0	100	100	0	25	35	15	45	10	80	65	25	Attack	MDM
Physical Attacker	55	Healthy	0	0	0	0	0	Physical Attacker	65	Healthy	-1	0	0	0	0	Y	6	N	100	0	20	45	0	100	100	0	25	35	15	45	10	80	65	25	Swap	Physical Sweeper
Special Wall	60	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	N	5	N	50	30	45	40	15	0	25	0	100	0	60	20	20	75	100	0	Swap	Physical Attacker
Physical Sweeper	85	Healthy	0	0	0	0	0	Special Wall	60	Healthy	0	0	0	0	0	N	6	Y	100	0	60	0	20	75	100	0	50	5	45	15	15	0	25	0	Attack	MDM
Physical Attacker	25	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	N	5	N	100	0	20	65	10	90	30	65	40	40	30	50	15	40	100	0	Attack	MDM
Physical Attacker	25	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	Y	5	N	100	0	20	65	10	90	30	65	40	40	30	50	15	40	100	0	Swap	Special Attacker
Physical Sweeper	85	Healthy	0	0	0	0	0	Physical Attacker	25	Healthy	0	0	0	0	0	N	6	Y	40	0	30	0	15	40	100	0	100	0	20	5	10	90	30	65	Attack	MDM
Special Attacker	75	Healthy	0	0	0	0	0	Physical Sweeper	2	Healthy	1	0	0	0	0	N	4	Y	100	0	0	2	15	85	50	50	100	0	100	0	30	65	100	0	Attack	MDM
Physical Sweeper	2	Healthy	1	0	0	0	0	Special Attacker	75	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	30	65	100	0	100	0	0	75	15	85	50	50	Swap	Special Sweeper
Physical Sweeper	2	Healthy	1	0	0	0	0	Special Attacker	75	Healthy	0	0	0	0	0	Y	6	N	100	0	100	0	30	65	100	0	100	0	0	75	15	85	50	50	Swap	Special Wall
Special Attacker	75	Healthy	0	0	0	0	0	Special Wall	85	Healthy	0	0	0	0	0	N	4	Y	50	35	15	70	0	2	100	0	100	0	20	60	15	15	25	5	Swap	Special Wall
Special Wall	85	Healthy	0	0	0	0	0	Special Attacker	75	Healthy	0	0	0	0	0	N	5	N	100	0	20	50	15	15	25	5	50	25	15	60	0	2	100	0	Attack	MDM
Special Wall	30	Healthy	0	0	0	0	0	Special Wall	90	Healthy	0	0	0	0	0	N	4	N	25	65	10	80	20	75	75	20	25	65	10	80	15	15	25	5	Attack	MDM
Special Wall	90	Healthy	0	0	0	0	0	Special Wall	30	Healthy	0	0	0	0	0	N	5	N	25	2	10	20	15	15	25	5	25	2	10	20	20	75	75	20	Attack	MDM
Special Wall	10	Healthy	0	0	0	0	0	Special Wall	75	Healthy	0	0	-1	0	0	Y	4	N	25	45	10	60	20	75	75	20	15	55	5	65	10	20	20	15	Swap	SDP
Special Wall	75	Healthy	0	0	-1	0	0	Special Wall	10	Healthy	0	0	0	0	0	N	5	N	15	0	5	5	10	20	20	15	25	0	10	2	20	75	75	20	Attack	MDM
Special Sweeper	30	Healthy	0	0	0	0	0	Special Wall	80	Healthy	0	0	-1	0	0	N	3	N	55	20	50	25	45	50	85	10	20	60	10	70	15	60	70	2	Attack	Offensive Setup
Special Wall	80	Healthy	0	0	-1	0	0	Special Sweeper	30	Healthy	0	0	0	0	0	N	5	Y	20	5	10	15	15	60	70	2	55	0	50	0	45	50	85	10	Swap	Physical Sweeper
Special Wall	80	Healthy	0	0	-1	0	0	Special Sweeper	30	Healthy	0	0	0	0	0	Y	5	Y	20	5	10	15	15	60	70	2	55	0	50	0	45	50	85	10	Swap	Physical Sweeper
Special Sweeper	30	Healthy	1	0	1	0	2	Physical Sweeper	50	Healthy	0	0	0	0	0	N	3	N	100	0	65	0	0	55	100	0	100	0	100	0	35	60	35	60	Attack	MDM2
Physical Sweeper	50	Healthy	0	0	0	0	0	Special Sweeper	30	Healthy	1	0	1	0	2	Y	4	Y	100	0	100	0	35	60	35	60	100	0	65	0	0	55	100	0	Swap	Special Wall
Special Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	6	N	70	25	0	100	25	70	30	65	100	0	40	55	0	100	40	55	Swap	SRP
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	N	6	N	40	55	0	100	20	75	60	35	25	70	0	100	10	90	30	65	Attack	MDM
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	Y	6	N	40	55	0	100	20	75	60	35	25	70	0	100	10	90	30	65	Swap	SRP
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	6	N	25	70	0	100	10	90	30	65	40	55	0	100	20	75	60	35	Attack	Offensive Setup
Physical Attacker	75	Healthy	1	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	6	Y	65	30	20	75	0	100	65	30	45	50	45	50	10	85	10	85	Attack	MDM
Physical Attacker	75	Healthy	1	0	0	0	0	Special Wall	20	Healthy	0	0	0	0	0	N	6	Y	65	0	20	0	0	100	65	30	45	0	45	0	10	85	10	85	Attack	MDM2
Special Wall	25	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	1	0	0	0	0	N	6	N	45	30	45	30	10	85	10	85	65	5	20	55	0	100	65	30	Swap	SDP
Physical Attacker	75	Healthy	1	0	0	0	0	Special Wall	25	Healthy	0	0	0	0	0	N	6	Y	65	0	20	2	0	100	65	30	45	0	45	0	10	85	10	85	Attack	MDM
Physical Attacker	85	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	0	0	0	0	0	N	6	N	40	30	0	75	20	75	60	35	40	30	0	75	15	10	45	0	Attack	MDM
Physical Attacker	75	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	N	6	N	40	40	0	85	15	10	45	0	40	40	0	85	20	75	60	35	Attack	MDM
Physical Attacker	35	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	0	0	0	0	0	N	6	N	40	30	0	75	20	75	60	35	40	30	0	75	15	10	45	0	Attack	MDM
Physical Attacker	35	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	0	0	0	0	0	Y	6	N	40	30	0	75	20	75	60	35	40	30	0	75	15	10	45	0	Swap	Special Attacker
Physical Attacker	75	Healthy	0	0	0	0	0	Physical Attacker	35	Healthy	0	0	0	0	0	N	6	N	40	0	0	35	15	10	45	0	40	0	0	35	20	75	60	35	Attack	MDM
Special Attacker	85	Healthy	0	0	0	0	0	Physical Attacker	20	Healthy	0	0	0	0	0	N	5	Y	100	0	15	5	10	85	25	70	100	0	100	0	45	0	45	0	Attack	MDM
Physical Attacker	20	Healthy	0	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	45	0	45	0	100	0	15	70	10	85	25	70	Swap	SRP
Special Attacker	85	Healthy	0	0	0	0	0	Special Sweeper	80	Healthy	0	0	0	0	0	N	5	Y	25	50	25	55	0	100	100	0	30	45	30	45	15	10	15	10	Swap	SDP
Special Sweeper	80	Healthy	0	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	0	N	6	N	30	50	30	50	15	10	15	10	25	55	25	60	0	100	100	0	Swap	Physical Attacker
Special Wall	30	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	20	75	20	75	10	85	10	85	65	30	10	85	25	70	45	50	Swap	Special Wall
Physical Attacker	100	Healthy	0	0	0	0	0	Special Wall	30	Healthy	0	0	0	0	0	N	6	Y	65	0	10	15	25	70	45	50	20	10	20	10	10	85	10	85	Attack	Offensive Setup
Special Wall	90	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	2	0	0	0	0	N	5	N	35	60	30	65	5	70	30	45	85	10	70	25	55	40	90	5	Attack	MDM2
Special Wall	90	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	2	0	0	0	0	Y	5	N	35	60	30	65	5	70	30	45	85	10	70	25	55	40	90	5	Swap	SDP
Physical Attacker	100	Healthy	2	0	0	0	0	Special Wall	90	Healthy	0	0	0	0	0	N	6	Y	85	5	70	20	55	40	90	5	35	50	30	60	5	70	30	45	Swap	SRP
Special Sweeper	85	Healthy	0	0	0	0	0	Special Sweeper	40	Healthy	0	0	0	0	0	N	5	Y	65	0	40	2	0	100	40	55	15	20	15	20	15	15	15	15	Attack	MDM2
Special Sweeper	40	Healthy	0	0	0	0	0	Special Sweeper	85	Healthy	0	0	0	0	0	N	6	N	15	65	15	65	15	15	15	15	65	20	40	45	0	100	40	55	Swap	Physical Wall
Special Sweeper	85	Healthy	0	0	0	0	0	Physical Wall	80	Healthy	0	0	0	0	0	N	5	Y	35	40	35	40	35	40	35	40	60	20	60	20	5	90	5	90	Swap	SDP
Physical Wall	80	Healthy	0	0	0	0	0	Special Sweeper	85	Healthy	0	0	0	0	0	N	6	N	60	25	60	25	5	90	5	90	35	45	35	45	35	40	35	40	Swap	Special Sweeper
Special Attacker	100	Healthy	0	0	0	0	0	Special Sweeper	40	Healthy	0	0	0	0	0	N	5	N	30	5	25	15	0	20	70	0	85	0	85	0	15	15	15	15	Swap	SHP
Special Sweeper	40	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	Y	85	10	85	10	15	15	15	15	30	65	25	70	0	20	70	0	Attack	Offensive Setup
Special Sweeper	75	Healthy	0	0	0	0	0	Special Sweeper	50	Healthy	0	0	3	0	0	N	5	Y	65	0	40	10	0	100	40	55	45	2	45	2	35	0	35	0	Attack	MDM
Special Sweeper	50	Healthy	0	0	3	0	0	Special Sweeper	75	Healthy	0	0	0	0	0	N	6	N	45	25	45	25	35	0	35	0	65	10	40	35	0	100	40	55	Swap	Physical Wall
Special Sweeper	75	Healthy	0	0	0	0	0	Physical Wall	85	Healthy	0	0	0	0	0	N	5	Y	35	50	35	50	35	50	35	50	60	25	60	25	5	90	5	90	Swap	Special Wall
Physical Wall	85	Healthy	0	0	0	0	0	Special Sweeper	75	Healthy	0	0	0	0	0	N	6	N	60	10	60	10	5	90	5	90	35	35	35	35	35	50	35	50	Swap	Special Sweeper
Special Wall	80	Healthy	0	0	0	0	0	Special Sweeper	40	Healthy	0	0	0	0	0	N	5	N	30	10	5	30	10	85	25	70	35	2	35	2	15	15	15	15	Attack	MDM
Special Wall	80	Healthy	0	0	0	0	0	Special Sweeper	40	Healthy	0	0	0	0	0	Y	5	N	30	10	5	30	10	85	25	70	35	2	35	2	15	15	15	15	Swap	Special Attacker
Special Sweeper	40	Healthy	0	0	0	0	0	Special Wall	80	Healthy	0	0	0	0	0	N	6	Y	35	40	35	40	15	15	15	15	30	45	5	70	10	85	25	70	Attack	MDM
Special Attacker	75	Healthy	0	0	0	0	0	Special Sweeper	10	Healthy	0	0	0	0	0	N	5	Y	25	0	25	0	0	100	100	0	30	0	30	0	15	15	15	15	Attack	MDM2
Special Sweeper	10	Healthy	0	0	0	0	0	Special Attacker	75	Healthy	0	0	0	0	0	N	6	N	30	40	30	40	15	15	15	15	25	45	25	45	0	100	100	0	Swap	Physical Attacker
Special Attacker	80	Healthy	0	0	0	0	0	Physical Attacker	80	Healthy	0	0	0	0	0	N	5	Y	100	0	30	50	0	100	100	0	100	0	100	0	10	15	65	0	Swap	Special Wall
Physical Attacker	80	Healthy	0	0	0	0	0	Special Attacker	80	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	10	15	65	0	100	0	30	50	0	100	100	0	Attack	MDM2
Special Wall	5	Healthy	0	0	0	0	0	Physical Attacker	90	Healthy	-1	-1	0	0	0	N	5	N	55	35	50	40	5	2	30	0	30	60	25	65	15	55	30	40	Attack	MDM
Physical Attacker	90	Healthy	-1	-1	0	0	0	Special Wall	5	Healthy	0	0	0	0	0	Y	6	Y	30	0	25	0	15	55	30	40	55	0	50	0	5	2	30	0	Swap	Physical Sweeper
Special Wall	15	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	N	5	N	35	50	10	75	10	85	25	70	40	40	35	50	25	45	90	0	Attack	MDM2
Special Wall	15	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	Y	5	N	35	50	10	75	10	85	25	70	40	40	35	50	25	45	90	0	Swap	SRP
Physical Sweeper	85	Healthy	0	0	0	0	0	Special Wall	15	Healthy	0	0	0	0	0	N	5	Y	40	0	35	0	25	45	90	0	35	0	10	2	10	85	25	70	Attack	MDM
Special Sweeper	60	Healthy	0	0	0	0	0	Physical Sweeper	75	Healthy	1	0	0	0	0	N	4	Y	100	0	60	10	0	100	40	55	100	0	40	35	40	0	95	0	Attack	MDM
Physical Sweeper	75	Healthy	1	0	0	0	0	Special Sweeper	60	Healthy	0	0	0	0	0	N	5	N	100	0	40	20	40	0	95	0	100	0	60	0	0	100	40	55	Swap	Physical Wall
Special Sweeper	60	Healthy	0	0	0	0	0	Physical Wall	75	Healthy	0	0	0	0	0	N	4	Y	35	35	35	35	35	35	35	35	60	10	60	10	5	90	5	90	Swap	SDP
Physical Wall	75	Healthy	0	0	0	0	0	Special Sweeper	60	Healthy	0	0	0	0	0	N	5	N	60	2	60	2	5	90	5	90	35	25	35	25	35	35	35	35	Attack	Offensive Setup
Special Attacker	90	Healthy	0	0	0	0	0	Physical Wall	80	Healthy	0	0	1	1	0	N	4	Y	35	40	20	55	25	0	30	0	10	65	10	65	10	80	10	80	Attack	MDM
Physical Wall	80	Healthy	0	0	1	1	0	Special Attacker	90	Healthy	0	0	0	0	0	N	5	N	10	80	10	80	10	80	10	80	35	55	20	70	25	0	30	0	Attack	MDM
Physical Wall	60	Healthy	0	0	1	1	0	Special Attacker	95	Healthy	0	0	0	0	0	N	5	N	10	80	10	80	10	80	10	80	35	60	20	75	25	0	30	0	Attack	MDM
Special Attacker	90	Healthy	0	0	-1	0	0	Physical Wall	65	Healthy	0	0	1	1	0	N	4	Y	20	40	10	50	15	0	20	0	10	50	10	50	10	75	10	75	Attack	MDM
Physical Wall	65	Healthy	0	0	1	1	0	Special Attacker	90	Healthy	0	0	-1	0	0	Y	5	N	10	75	10	75	10	75	10	75	20	65	10	75	15	0	20	0	Swap	Physical Attacker
Special Attacker	95	Healthy	-1	0	-1	0	0	Physical Attacker	5	Healthy	0	0	0	0	0	N	4	N	45	0	0	5	15	0	20	0	100	0	100	0	45	0	45	0	Attack	MDM
Physical Attacker	5	Healthy	0	0	0	0	0	Special Attacker	95	Healthy	-1	0	-1	0	0	N	4	Y	100	0	100	0	45	0	45	0	45	45	0	95	15	0	20	0	Attack	MDM
Physical Attacker	5	Healthy	0	0	0	0	0	Special Attacker	95	Healthy	-1	0	-1	0	0	Y	4	Y	100	0	100	0	45	0	45	0	45	45	0	95	15	0	20	0	Swap	Physical Sweeper
Special Attacker	70	Healthy	-1	0	-1	0	0	Physical Sweeper	55	Healthy	0	0	0	0	0	N	4	N	100	0	70	0	15	0	20	0	85	0	35	20	25	35	90	0	Swap	SDP
Physical Sweeper	55	Healthy	0	0	0	0	0	Special Attacker	70	Healthy	-1	0	-1	0	0	N	3	Y	85	0	35	30	25	35	90	0	100	0	70	0	15	0	20	0	Attack	MDM
Special Sweeper	25	Healthy	0	0	0	0	0	Physical Sweeper	55	Healthy	0	0	0	0	0	N	4	Y	100	0	60	0	0	100	40	55	90	0	25	25	25	5	65	0	Attack	MDM
Physical Sweeper	55	Healthy	0	0	0	0	0	Special Sweeper	25	Healthy	0	0	0	0	0	N	3	N	90	0	25	0	25	5	65	0	100	0	60	0	0	100	40	55	Swap	Special Sweeper
Physical Sweeper	55	Healthy	0	0	0	0	0	Special Sweeper	25	Healthy	0	0	0	0	0	Y	3	N	90	0	25	0	25	5	65	0	100	0	60	0	0	100	40	55	Swap	Physical Sweeper
Special Sweeper	25	Healthy	-1	0	0	0	0	Physical Sweeper	80	Healthy	0	0	0	0	0	N	4	Y	40	35	40	35	40	35	40	35	95	0	50	30	5	60	20	50	Swap	SDP
Physical Sweeper	80	Healthy	0	0	0	0	0	Special Sweeper	25	Healthy	-1	0	0	0	0	N	2	N	95	0	50	0	5	60	20	50	40	0	40	0	40	35	40	35	Attack	Offensive Setup
Special Attacker	65	Healthy	0	0	0	0	0	Physical Sweeper	80	Healthy	2	0	0	0	0	Y	4	Y	100	0	100	0	100	0	100	0	40	40	40	40	30	2	30	2	Swap	Special Sweeper
Physical Sweeper	80	Healthy	2	0	0	0	0	Special Attacker	65	Healthy	0	0	0	0	0	N	2	N	40	20	40	20	30	2	30	2	100	0	100	0	100	0	100	0	Attack	MDM
Special Sweeper	10	Healthy	0	0	0	0	0	Physical Sweeper	80	Healthy	2	0	0	0	0	N	3	Y	40	35	40	35	40	35	40	35	100	0	95	0	25	2	30	2	Swap	SDP
Physical Sweeper	80	Healthy	2	0	0	0	0	Special Sweeper	10	Healthy	0	0	0	0	0	N	2	N	100	0	95	0	25	2	30	2	40	0	40	0	40	35	40	35	Attack	MDM2
Special Wall	90	Healthy	0	0	0	0	0	Physical Sweeper	80	Healthy	2	0	0	0	0	Y	3	N	30	50	30	50	10	45	10	45	30	50	30	50	30	60	30	60	Swap	SDP
Physical Sweeper	80	Healthy	2	0	0	0	0	Special Wall	90	Healthy	0	0	0	0	0	N	2	Y	30	60	30	60	30	60	30	60	30	60	30	60	10	45	10	45	Attack	MDM
Special Attacker	70	Healthy	0	0	0	0	0	Physical Sweeper	65	Healthy	2	0	0	0	0	N	2	Y	100	0	30	35	80	0	90	0	100	0	100	0	100	0	100	0	Attack	MDM
Physical Sweeper	65	Healthy	2	0	0	0	0	Special Attacker	70	Healthy	0	0	0	0	0	N	2	N	100	0	100	0	100	0	100	0	100	0	30	35	80	0	90	0	Attack	MDM
Special Attacker	70	Healthy	0	0	0	0	0	Physical Sweeper	20	Healthy	2	0	0	0	0	N	2	Y	100	0	30	0	80	0	90	0	100	0	100	0	100	0	100	0	Attack	MDM
Physical Sweeper	20	Healthy	2	0	0	0	0	Special Attacker	70	Healthy	0	0	0	0	0	N	2	N	100	0	100	0	100	0	100	0	100	0	30	35	80	0	90	0	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	N	6	N	25	70	0	100	10	85	40	55	25	70	0	100	10	90	30	65	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	Y	6	N	25	70	0	100	10	85	40	55	25	70	0	100	10	90	30	65	Swap	Special Wall
Physical Attacker	65	Healthy	-1	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	6	Y	30	65	10	90	0	100	25	70	45	50	45	50	10	85	10	85	Attack	MDM
Special Wall	100	Healthy	0	0	0	0	0	Physical Attacker	65	Healthy	-1	0	0	0	0	N	6	N	45	15	45	15	10	85	10	85	30	30	10	55	0	100	25	70	Swap	Special Wall
Physical Attacker	65	Healthy	-1	0	0	0	0	Special Wall	40	Healthy	0	0	0	0	0	N	6	Y	40	0	25	10	0	100	25	70	20	15	20	15	5	90	30	65	Attack	MDM
Special Wall	40	Healthy	0	0	0	0	0	Physical Attacker	65	Healthy	-1	0	0	0	0	Y	6	N	20	40	20	40	5	90	30	65	40	25	25	35	0	100	25	70	Swap	Special Attacker
Physical Attacker	65	Healthy	-1	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	0	N	6	N	65	15	45	40	0	100	25	70	100	0	50	35	10	85	35	60	Swap	SDP
Special Attacker	85	Healthy	0	0	0	0	0	Physical Attacker	65	Healthy	-1	0	0	0	0	N	5	Y	100	0	50	15	10	85	35	60	65	0	45	20	0	100	25	70	Attack	MDM
Physical Attacker	95	Healthy	0	0	0	0	0	Special Attacker	90	Healthy	0	0	0	0	0	N	6	N	100	0	100	0	10	85	65	30	100	0	30	60	0	100	100	0	Attack	MDM2
Special Attacker	90	Healthy	0	0	0	0	0	Physical Attacker	95	Healthy	0	0	0	0	0	N	5	Y	100	0	30	60	0	100	100	0	100	0	100	0	10	85	65	30	Swap	SRP
Physical Attacker	95	Healthy	-1	-1	0	0	0	Special Wall	50	Healthy	0	0	0	0	0	N	6	Y	45	5	5	40	15	80	45	50	30	15	30	15	10	85	10	85	Attack	Offensive Setup
Physical Attacker	100	Healthy	1	-1	0	0	0	Special Wall	60	Healthy	0	0	0	0	0	N	6	Y	100	0	15	40	35	60	100	0	30	30	30	30	10	85	10	85	Attack	MDM
Physical Attacker	100	Healthy	1	-1	0	0	0	Special Wall	75	Healthy	0	0	0	0	0	N	6	Y	100	0	15	55	35	60	100	0	30	40	30	40	10	85	10	85	Attack	MDM
Special Wall	75	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	1	-1	0	0	0	N	5	N	30	65	30	65	10	85	10	85	100	0	15	80	35	60	100	0	Swap	Special Sweeper
Physical Attacker	100	Healthy	0	-2	0	0	0	Special Sweeper	55	Healthy	0	0	0	0	0	N	6	N	45	10	25	25	10	60	65	5	45	5	45	5	35	60	35	60	Attack	Offensive Setup
Special Sweeper	55	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	-2	0	0	0	N	5	Y	45	50	45	50	35	60	35	60	45	50	25	70	10	60	65	5	Attack	MDM
Special Sweeper	55	Healthy	0	0	0	0	0	Physical Attacker	35	Healthy	2	-2	0	0	0	N	5	Y	45	0	45	0	35	60	35	60	90	0	55	0	25	45	100	0	Attack	MDM
Physical Attacker	40	Healthy	2	-2	0	0	0	Special Sweeper	55	Healthy	0	0	0	0	0	N	6	N	90	0	55	2	25	45	100	0	45	5	45	5	35	60	35	60	Swap	SDP
Special Sweeper	55	Healthy	0	0	0	0	0	Physical Attacker	40	Healthy	2	-2	0	0	0	N	5	Y	45	0	45	0	35	60	35	60	90	0	55	0	25	45	100	0	Swap	Physical Attacker
Physical Sweeper	85	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	-1	0	0	0	0	Y	6	N	40	45	20	65	5	90	20	80	100	0	20	65	0	65	25	35	Swap	Physical Attacker
Physical Attacker	85	Healthy	-1	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	0	N	5	Y	100	0	20	65	0	65	25	35	40	45	20	65	5	90	20	80	Attack	MDM
Physical Attacker	30	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	-1	0	0	0	0	N	5	N	70	10	20	60	10	60	65	5	25	60	20	65	10	85	40	55	Attack	Offensive Setup
Physical Attacker	85	Healthy	-1	0	0	0	0	Physical Attacker	30	Healthy	0	0	0	0	0	N	5	Y	25	2	20	5	10	85	40	55	70	0	20	5	10	60	65	5	Attack	MDM2
Physical Attacker	30	Healthy	2	0	0	0	0	Physical Attacker	85	Healthy	-1	0	0	0	0	N	5	N	100	0	45	35	25	50	100	0	25	60	20	65	10	85	40	55	Attack	Offensive Cripple
Physical Attacker	85	Healthy	-1	0	0	0	0	Physical Attacker	30	Healthy	2	0	0	0	0	N	5	Y	25	2	20	10	10	85	40	55	100	0	45	0	25	50	100	0	Swap	SRP
Physical Attacker	40	Healthy	2	0	0	0	0	Special Wall	65	Healthy	0	0	0	0	0	N	5	Y	100	0	25	35	45	35	100	0	20	40	20	40	10	85	10	85	Attack	Offensive Setup
